Country Name,Country Code,1992 [YR1992] - GDP per capita (constant 2015 US$) [NY.GDP.PCAP.KD],1992 [YR1992] - CO2 emissions (metric tons per capita) [EN.ATM.CO2E.PC],1992 [YR1992] - CO2 emissions (kt) [EN.ATM.CO2E.KT],"1992 [YR1992] - Population, total [SP.POP.TOTL]",1993 [YR1993] - GDP per capita (constant 2015 US$) [NY.GDP.PCAP.KD],1993 [YR1993] - CO2 emissions (metric tons per capita) [EN.ATM.CO2E.PC],1993 [YR1993] - CO2 emissions (kt) [EN.ATM.CO2E.KT],"1993 [YR1993] - Population, total [SP.POP.TOTL]",1994 [YR1994] - GDP per capita (constant 2015 US$) [NY.GDP.PCAP.KD],1994 [YR1994] - CO2 emissions (metric tons per capita) [EN.ATM.CO2E.PC],1994 [YR1994] - CO2 emissions (kt) [EN.ATM.CO2E.KT],"1994 [YR1994] - Population, total [SP.POP.TOTL]",1995 [YR1995] - GDP per capita (constant 2015 US$) [NY.GDP.PCAP.KD],1995 [YR1995] - CO2 emissions (metric tons per capita) [EN.ATM.CO2E.PC],1995 [YR1995] - CO2 emissions (kt) [EN.ATM.CO2E.KT],"1995 [YR1995] - Population, total [SP.POP.TOTL]",1996 [YR1996] - GDP per capita (constant 2015 US$) [NY.GDP.PCAP.KD],1996 [YR1996] - CO2 emissions (metric tons per capita) [EN.ATM.CO2E.PC],1996 [YR1996] - CO2 emissions (kt) [EN.ATM.CO2E.KT],"1996 [YR1996] - Population, total [SP.POP.TOTL]",1997 [YR1997] - GDP per capita (constant 2015 US$) [NY.GDP.PCAP.KD],1997 [YR1997] - CO2 emissions (metric tons per capita) [EN.ATM.CO2E.PC],1997 [YR1997] - CO2 emissions (kt) [EN.ATM.CO2E.KT],"1997 [YR1997] - Population, total [SP.POP.TOTL]",1998 [YR1998] - GDP per capita (constant 2015 US$) [NY.GDP.PCAP.KD],1998 [YR1998] - CO2 emissions (metric tons per capita) [EN.ATM.CO2E.PC],1998 [YR1998] - CO2 emissions (kt) [EN.ATM.CO2E.KT],"1998 [YR1998] - Population, total [SP.POP.TOTL]",1999 [YR1999] - GDP per capita (constant 2015 US$) [NY.GDP.PCAP.KD],1999 [YR1999] - CO2 emissions (metric tons per capita) [EN.ATM.CO2E.PC],1999 [YR1999] - CO2 emissions (kt) [EN.ATM.CO2E.KT],"1999 [YR1999] - Population, total [SP.POP.TOTL]",2000 [YR2000] - GDP per capita (constant 2015 US$) [NY.GDP.PCAP.KD],2000 [YR2000] - CO2 emissions (metric tons per capita) [EN.ATM.CO2E.PC],2000 [YR2000] - CO2 emissions (kt) [EN.ATM.CO2E.KT],"2000 [YR2000] - Population, total [SP.POP.TOTL]",2001 [YR2001] - GDP per capita (constant 2015 US$) [NY.GDP.PCAP.KD],2001 [YR2001] - CO2 emissions (metric tons per capita) [EN.ATM.CO2E.PC],2001 [YR2001] - CO2 emissions (kt) [EN.ATM.CO2E.KT],"2001 [YR2001] - Population, total [SP.POP.TOTL]",2002 [YR2002] - GDP per capita (constant 2015 US$) [NY.GDP.PCAP.KD],2002 [YR2002] - CO2 emissions (metric tons per capita) [EN.ATM.CO2E.PC],2002 [YR2002] - CO2 emissions (kt) [EN.ATM.CO2E.KT],"2002 [YR2002] - Population, total [SP.POP.TOTL]",2003 [YR2003] - GDP per capita (constant 2015 US$) [NY.GDP.PCAP.KD],2003 [YR2003] - CO2 emissions (metric tons per capita) [EN.ATM.CO2E.PC],2003 [YR2003] - CO2 emissions (kt) [EN.ATM.CO2E.KT],"2003 [YR2003] - Population, total [SP.POP.TOTL]",2004 [YR2004] - GDP per capita (constant 2015 US$) [NY.GDP.PCAP.KD],2004 [YR2004] - CO2 emissions (metric tons per capita) [EN.ATM.CO2E.PC],2004 [YR2004] - CO2 emissions (kt) [EN.ATM.CO2E.KT],"2004 [YR2004] - Population, total [SP.POP.TOTL]",2005 [YR2005] - GDP per capita (constant 2015 US$) [NY.GDP.PCAP.KD],2005 [YR2005] - CO2 emissions (metric tons per capita) [EN.ATM.CO2E.PC],2005 [YR2005] - CO2 emissions (kt) [EN.ATM.CO2E.KT],"2005 [YR2005] - Population, total [SP.POP.TOTL]",2006 [YR2006] - GDP per capita (constant 2015 US$) [NY.GDP.PCAP.KD],2006 [YR2006] - CO2 emissions (metric tons per capita) [EN.ATM.CO2E.PC],2006 [YR2006] - CO2 emissions (kt) [EN.ATM.CO2E.KT],"2006 [YR2006] - Population, total [SP.POP.TOTL]",2007 [YR2007] - GDP per capita (constant 2015 US$) [NY.GDP.PCAP.KD],2007 [YR2007] - CO2 emissions (metric tons per capita) [EN.ATM.CO2E.PC],2007 [YR2007] - CO2 emissions (kt) [EN.ATM.CO2E.KT],"2007 [YR2007] - Population, total [SP.POP.TOTL]",2008 [YR2008] - GDP per capita (constant 2015 US$) [NY.GDP.PCAP.KD],2008 [YR2008] - CO2 emissions (metric tons per capita) [EN.ATM.CO2E.PC],2008 [YR2008] - CO2 emissions (kt) [EN.ATM.CO2E.KT],"2008 [YR2008] - Population, total [SP.POP.TOTL]",2009 [YR2009] - GDP per capita (constant 2015 US$) [NY.GDP.PCAP.KD],2009 [YR2009] - CO2 emissions (metric tons per capita) [EN.ATM.CO2E.PC],2009 [YR2009] - CO2 emissions (kt) [EN.ATM.CO2E.KT],"2009 [YR2009] - Population, total [SP.POP.TOTL]",2010 [YR2010] - GDP per capita (constant 2015 US$) [NY.GDP.PCAP.KD],2010 [YR2010] - CO2 emissions (metric tons per capita) [EN.ATM.CO2E.PC],2010 [YR2010] - CO2 emissions (kt) [EN.ATM.CO2E.KT],"2010 [YR2010] - Population, total [SP.POP.TOTL]",2011 [YR2011] - GDP per capita (constant 2015 US$) [NY.GDP.PCAP.KD],2011 [YR2011] - CO2 emissions (metric tons per capita) [EN.ATM.CO2E.PC],2011 [YR2011] - CO2 emissions (kt) [EN.ATM.CO2E.KT],"2011 [YR2011] - Population, total [SP.POP.TOTL]",2012 [YR2012] - GDP per capita (constant 2015 US$) [NY.GDP.PCAP.KD],2012 [YR2012] - CO2 emissions (metric tons per capita) [EN.ATM.CO2E.PC],2012 [YR2012] - CO2 emissions (kt) [EN.ATM.CO2E.KT],"2012 [YR2012] - Population, total [SP.POP.TOTL]",2013 [YR2013] - GDP per capita (constant 2015 US$) [NY.GDP.PCAP.KD],2013 [YR2013] - CO2 emissions (metric tons per capita) [EN.ATM.CO2E.PC],2013 [YR2013] - CO2 emissions (kt) [EN.ATM.CO2E.KT],"2013 [YR2013] - Population, total [SP.POP.TOTL]",2014 [YR2014] - GDP per capita (constant 2015 US$) [NY.GDP.PCAP.KD],2014 [YR2014] - CO2 emissions (metric tons per capita) [EN.ATM.CO2E.PC],2014 [YR2014] - CO2 emissions (kt) [EN.ATM.CO2E.KT],"2014 [YR2014] - Population, total [SP.POP.TOTL]",2015 [YR2015] - GDP per capita (constant 2015 US$) [NY.GDP.PCAP.KD],2015 [YR2015] - CO2 emissions (metric tons per capita) [EN.ATM.CO2E.PC],2015 [YR2015] - CO2 emissions (kt) [EN.ATM.CO2E.KT],"2015 [YR2015] - Population, total [SP.POP.TOTL]",2016 [YR2016] - GDP per capita (constant 2015 US$) [NY.GDP.PCAP.KD],2016 [YR2016] - CO2 emissions (metric tons per capita) [EN.ATM.CO2E.PC],2016 [YR2016] - CO2 emissions (kt) [EN.ATM.CO2E.KT],"2016 [YR2016] - Population, total [SP.POP.TOTL]",2017 [YR2017] - GDP per capita (constant 2015 US$) [NY.GDP.PCAP.KD],2017 [YR2017] - CO2 emissions (metric tons per capita) [EN.ATM.CO2E.PC],2017 [YR2017] - CO2 emissions (kt) [EN.ATM.CO2E.KT],"2017 [YR2017] - Population, total [SP.POP.TOTL]",2018 [YR2018] - GDP per capita (constant 2015 US$) [NY.GDP.PCAP.KD],2018 [YR2018] - CO2 emissions (metric tons per capita) [EN.ATM.CO2E.PC],2018 [YR2018] - CO2 emissions (kt) [EN.ATM.CO2E.KT],"2018 [YR2018] - Population, total [SP.POP.TOTL]"
Lao PDR,LAO,669.3389281,0.131101031,590,4500346,690.5617842,0.132036175,610,4619946,728.6272871,0.133028227,630,4735837,762.0555613,0.13824475,670,4846477,797.620021,0.151478766,750,4951189,835.7030636,0.156426103,790,5050308,852.9355461,0.159390398,820,5144601,899.3911951,0.162358159,850,5235339,935.751331,0.169055324,900,5323701,973.8597549,0.184857098,1000,5409584,1015.790113,0.202066282,1110,5493247,1061.306426,0.206217364,1150,5576640,1111.724543,0.213697894,1210,5662199,1172.217346,0.21906662,1260,5751675,1252.693903,0.280530099,1640,5846075,1325.441644,0.291003289,1730,5944950,1405.123505,0.339031824,2050,6046630,1485.476562,0.413100759,2540,6148621,1586.20293,0.46086135,2880,6249168,1687.147369,0.478923883,3040,6347564,1795.137631,0.507407293,3270,6444527,1910.531051,0.597740328,3910,6541302,2025.47216,0.665686411,4420,6639763,2140.044323,1.284645373,8660,6741160,2255.311879,2.243695741,15360,6845848,2373.597379,2.662148349,18510,6953031,2483.161575,2.660908493,18790,7061498
Latvia,LVA,..,5.343608975,13970,2614338,..,4.587853891,11760,2563290,..,4.054361771,10220,2520742,4968.687059,3.621648768,9000,2485056,5155.016925,3.666742362,9010,2457222,5666.764769,3.506174443,8530,2432851,6082.894323,3.373417388,8130,2410019,6301.634517,3.158358858,7550,2390482,6723.800319,2.927076514,6930,2367550,7242.231642,3.149107682,7360,2337170,7846.126584,3.181579908,7350,2310173,8589.576063,3.317372938,7590,2287955,9403.020838,3.367030147,7620,2263122,10523.67968,3.448277402,7720,2238799,11891.43762,3.696429384,8200,2218357,13180.94534,3.876700033,8530,2200325,12888.25214,3.724759131,8110,2177322,11235.88167,3.436572131,7360,2141669,10959.27048,4.061872037,8520,2097555,11446.84698,3.835493266,7900,2059709,12405.31807,3.721146978,7570,2034319,12791.02264,3.701592977,7450,2012647,13157.39161,3.651352054,7280,1993782,13780.91355,3.701592949,7320,1977527,14236.70623,3.648821125,7150,1959537,14839.30822,3.665855236,7120,1942248,15552.02045,3.959165078,7630,1927174
Lebanon,LBN,5610.929822,2.282085983,7020,3076133,5889.512516,3.182251845,10330,3246129,6072.731983,3.31143438,11270,3403359,6235.304592,3.769436333,13300,3528379,6780.882645,3.910639126,14120,3610663,6762.958008,4.409001141,16130,3658425,6944.264938,4.399604279,16250,3693514,6807.778598,4.54404522,17030,3747762,6728.550305,4.077783393,15670,3842774,6727.411986,4.23202311,16890,3990999,6639.602612,4.026584063,16840,4182205,6531.863407,3.967297257,17410,4388378,6692.137847,3.913006084,17880,4569377,6682.651565,3.677565213,17280,4698761,6699.231282,3.40983579,16230,4759760,7311.317268,3.156892083,15050,4767347,7978.744777,3.916264144,18660,4764745,8706.915476,4.554307415,21920,4813026,9135.500685,4.215572421,20880,4953064,8773.738319,4.071493738,21180,5202022,8451.412881,4.240088702,23480,5537620,8216.500456,3.930312382,23240,5913016,7950.171897,3.983359969,24940,6261046,7663.920232,4.140719561,27050,6532681,7574.603545,4.141917802,27810,6714281,7516.194447,4.293649871,29280,6819373,7345.134054,4.039707217,27710,6859408
Lesotho,LSO,620.1754926,0.841616712,1500,1782284,627.8674615,0.845115098,1540,1822237,651.4401006,0.848858581,1580,1861323,659.6680304,0.847994151,1610,1898598,683.7348222,0.847854566,1640,1934294,696.8944742,0.848553952,1670,1968054,697.1707492,0.856059802,1710,1997524,692.7872124,0.851598133,1720,2019732,715.0085118,0.860879425,1750,2032805,739.4072857,0.869463556,1770,2035738,746.9263337,0.886772895,1800,2029832,785.4254305,0.901724424,1820,2018355,803.6559184,0.932225232,1870,2005953,835.6097832,0.951848967,1900,1996115,873.6626167,0.964856606,1920,1989933,911.6284267,0.986448413,1960,1986926,961.8700492,1.011509061,2010,1987130,948.3594912,1.055204798,2100,1990135,995.581359,1.082394798,2160,1995575,1037.248489,1.102908334,2210,2003793,1096.828456,1.131520386,2280,2014988,1109.037118,1.128897407,2290,2028528,1119.771667,1.130442272,2310,2043448,1146.064688,1.083044238,2230,2059011,1178.018451,1.093954288,2270,2075041,1132.009269,1.166608974,2440,2091532,1109.255917,1.218975994,2570,2108327
Liberia,LBR,..,0.19983893,400,2001612,..,0.21247523,420,1976701,..,0.211428091,420,1986491,..,0.205413426,420,2044657,..,0.199029845,430,2160480,..,0.193447711,450,2326210,..,0.194639702,490,2517472,..,0.148164172,400,2699708,775.9638292,0.150959453,430,2848447,770.1062438,0.152339529,450,2953928,780.381496,0.148773757,450,3024727,535.8639731,0.155993312,480,3077055,539.6262275,0.178591133,560,3135654,553.5675654,0.208196478,670,3218114,578.1373364,0.207256314,690,3329211,608.9904212,0.184868993,640,3461911,626.1105538,0.149673089,540,3607863,633.6106467,0.143841621,540,3754129,648.5526835,0.187595227,730,3891357,679.7146383,0.211577206,850,4017446,713.0672979,0.229709294,950,4135662,754.4584876,0.214201463,910,4248337,740.3759591,0.279848093,1220,4359508,721.5810505,0.281738703,1260,4472229,692.6188889,0.307404659,1410,4586788,692.2030424,0.267958311,1260,4702224,683.2512964,0.273917114,1320,4818976
Libya,LBY,..,6.514873693,30300,4650896,..,6.485621646,30840,4755134,..,7.396694989,35910,4854871,..,7.57558,37490,4948796,..,7.823400824,39400,5036173,..,7.608428904,38940,5118008,..,7.677840137,39900,5196774,6455.447931,7.213906349,38060,5275921,6590.560078,7.441358011,39870,5357893,6372.851344,7.611263053,41430,5443249,6211.498602,7.882703919,43600,5531097,6908.267943,7.878239566,44280,5620545,7103.230299,7.966497629,45490,5710163,7825.220686,8.472712881,49130,5798615,8208.956755,8.386454339,49370,5886874,8601.957836,7.74755782,46290,5974786,8709.028767,8.495165662,51470,6058740,8534.223623,8.772434633,53810,6133987,8870.660932,9.234119871,57230,6197667,3337.315927,6.090496616,38050,6247438,7401.481635,8.320405947,52300,6285751,6359.87314,8.700467537,54990,6320350,4801.830731,9.383784035,59700,6362039,4337.919139,8.388494488,53840,6418315,4168.691677,7.883354692,51180,6492160,5209.865701,8.632790044,56810,6580723,5910.388762,8.825249137,58940,6678565
Liechtenstein,LIE,..,7.106118029,210,29552,..,7.003034648,210,29987,..,6.575702778,200,30415,..,6.475845098,200,30884,..,6.697710021,210,31354,..,6.911718505,220,31830,..,7.119420541,230,32306,..,7.01968564,230,32765,..,6.629701061,220,33184,..,6.260620696,210,33543,..,6.492548325,220,33885,..,6.730656678,230,34172,..,6.677505516,230,34444,..,6.624805576,230,34718,..,6.576125804,230,34975,..,5.679075447,200,35217,..,6.202599453,220,35469,..,5.87856563,210,35723,..,5.278364263,190,35996,..,4.958814292,180,36299,..,5.189130138,190,36615,..,5.143475907,190,36940,..,4.298879605,160,37219,167313.2663,4.270652609,160,37465,..,3.983534723,150,37655,..,4.232244412,160,37805,..,3.692177857,140,37918
Lithuania,LTU,..,5.399833627,19980,3700114,..,4.274139042,15740,3682613,..,4.049608109,14810,3657144,4934.035545,3.786060574,13740,3629102,5228.157213,3.951007507,14230,3601613,5704.600637,3.893557086,13920,3575137,6175.639727,4.144442995,14710,3549331,6148.609741,3.475928697,12250,3524238,6420.837953,3.003255289,10510,3499536,6896.462795,3.212499186,11150,3470818,7421.40963,3.258722528,11220,3443067,8272.47592,3.288228289,11230,3415213,8915.495573,3.526720609,11910,3377075,9762.560746,3.861517495,12830,3322528,10655.11429,3.981762184,13020,3269909,11980.10441,4.088145492,13210,3231294,12420.40211,4.083507414,13060,3198231,10695.4873,3.695956516,11690,3162916,11102.48434,4.068082919,12600,3097282,12041.87765,3.910023232,11840,3028115,12673.59485,3.992940561,11930,2987773,13257.00195,3.830693491,11330,2957689,13844.43133,3.703492776,10860,2932367,14258.22933,3.810789319,11070,2904910,14804.29689,3.904845879,11200,2868231,15655.69889,3.966902878,11220,2828403,16436.97366,4.137005929,11590,2801543
Luxembourg,LUX,71088.34545,29.2216485,11460,392175,73086.79617,29.36033713,11670,397475,74853.0329,26.90326984,10840,402925,74865.98242,21.24197002,8680,408625,74886.3844,21.14792685,8760,414225,77961.69915,19.71629515,8270,419450,82137.20098,17.87143866,7590,424700,87660.07911,18.46797143,7950,430475,92490.50834,19.66536787,8580,436300,94205.81389,20.70097956,9140,441525,96230.87139,22.05412674,9840,446175,97558.7548,22.7177114,10260,451630,100252.2429,25.49689475,11680,458095,101181.3464,25.66869752,11940,465158,105571.7146,24.83935875,11740,472637,112372.6776,23.20867179,11140,479993,110050.5255,22.59285787,11040,488650,104532.3027,21.01317241,10460,497783,106501.2181,21.81661811,11060,506953,105247.914,21.08626075,10930,518347,104445.7319,20.13387425,10690,530946,105296.6015,18.68006478,10150,543360,105541.4839,17.3461629,9650,556319,105419.6085,16.02867957,9130,569604,108307.8863,15.22300151,8860,582014,107099.0479,15.09216281,9000,596336,107158.7363,15.33020808,9320,607950
"Macao SAR, China",MAC,34060.13914,..,..,362308,35063.34695,..,..,370195,35818.0803,..,..,377805,36258.58244,..,..,385517,35385.28213,..,..,393376,34585.16322,..,..,401353,32338.13468,..,..,409620,30913.79923,..,..,418388,31973.25872,..,..,427772,32133.82507,..,..,437928,34148.28518,..,..,448813,37183.57013,..,..,460157,45943.27048,..,..,471600,48495.20716,..,..,482863,53770.4739,..,..,493804,60249.16965,..,..,504504,60995.35217,..,..,515232,60461.85724,..,..,526401,73991.00479,..,..,538215,87924.03011,..,..,550833,93801.76028,..,..,564037,101489.3835,..,..,577368,97247.55535,..,..,590210,74818.94813,..,..,602093,73009.73054,..,..,612824,79040.38767,..,..,622578,82943.68032,..,..,631633
Madagascar,MDG,500.3356797,0.078040291,960,12301338,495.7642472,0.078892544,1000,12675469,480.7237998,0.09260291,1210,13066544,473.9626531,0.101666718,1370,13475403,469.2919153,0.094226322,1310,13902697,471.5269312,0.098969463,1420,14347860,474.7455923,0.110069755,1630,14808791,481.6470827,0.109275143,1670,15282524,487.6601399,0.104650238,1650,15766806,501.1184628,0.102700134,1670,16260933,425.7392905,0.066805359,1120,16765122,453.4933588,0.089703544,1550,17279139,463.2879833,0.09268105,1650,17802992,471.1949165,0.09325549,1710,18336722,482.3348883,0.086863188,1640,18880265,495.3631328,0.088506869,1720,19433520,513.733067,0.089015685,1780,19996476,479.5599684,0.082162018,1690,20569115,469.2405278,0.08840922,1870,21151640,463.6627472,0.100717578,2190,21743970,464.7431741,0.122613506,2740,22346641,462.7077839,0.127606243,2930,22961259,465.4162755,0.129292637,3050,23589897,467.2354316,0.136997154,3320,24234080,473.005165,0.129346515,3220,24894370,478.6106571,0.13687642,3500,25570511,480.8888925,0.128320761,3370,26262313
Malawi,MWI,243.3706166,0.081561235,790,9685974,266.2879724,0.090625092,880,9710335,238.1523728,0.093374562,910,9745695,275.2046509,0.092438172,910,9844418,290.0846323,0.090793146,910,10022783,293.9840084,0.092548339,950,10264906,297.1155691,0.087184413,920,10552345,297.637071,0.088444007,960,10854325,294.3439181,0.078932609,880,11148751,272.7702943,0.0769769,880,11432001,270.7369635,0.073418537,860,11713663,279.351217,0.073332215,880,12000183,287.2721539,0.073972692,910,12301837,289.0468576,0.072073785,910,12625950,294.5204004,0.071683521,930,12973693,313.8881112,0.073453313,980,13341808,328.3659413,0.080128795,1100,13727899,345.6349986,0.079274295,1120,14128161,358.9409028,0.071528746,1040,14539609,365.7361036,0.076192421,1140,14962118,362.1315659,0.072746121,1120,15396010,370.3008243,0.076392328,1210,15839287,380.5889783,0.067527955,1100,16289550,380.5969877,0.071661878,1200,16745305,379.6239342,0.079045626,1360,17205253,384.4207507,0.084888716,1500,17670193,390.8407067,0.086533726,1570,18143215
Malaysia,MYS,4684.32565,3.62422945,68870,19002660,5020.430773,3.65359824,71190,19484901,5347.716796,3.854334585,77000,19977508,5727.115058,4.094183,83880,20487604,6141.110501,4.553798411,95710,21017619,6424.173079,4.753559256,102500,21562790,5802.878306,4.659355404,103040,22114647,6010.465388,4.934405111,111820,22661293,6392.580855,5.244833936,121650,23194252,6286.134861,5.346888739,126770,23709115,6488.384664,5.631518427,136330,24208391,6727.671042,5.822545133,143810,24698821,7043.776166,6.251129636,157470,25190647,7274.971097,6.477462684,166410,25690615,7531.364872,6.590348185,172680,26201954,7850.426535,7.048555882,188340,26720367,8073.934416,7.384710598,201130,27236003,7808.658008,6.526762285,181020,27735038,8247.782262,7.058628841,199110,28208028,8550.154638,7.038856147,201670,28650962,8888.702522,6.99321172,203280,29068189,9179.366821,7.459383568,219820,29468923,9601.178003,7.757158614,231680,29866606,9955.242722,7.682279042,232550,30270965,10258.04151,7.451282159,228640,30684652,10707.7483,7.165808462,222890,31104655,11075.57648,7.600220413,239620,31528033
Maldives,MDV,..,0.973458444,230,236271,..,0.824415901,200,242596,..,0.804563484,200,248582,5538.792992,1.023042055,260,254144,5858.0332,1.080338609,280,259178,6237.878926,1.288679331,340,263836,6590.261676,1.154798935,310,268445,6867.373486,1.572085609,430,273522,6981.54797,1.646408682,460,279396,6544.297913,1.676510344,480,286309,6832.022434,2.073525163,610,294185,7553.291477,1.751018399,530,302681,7788.166946,2.377395467,740,311265,6589.127171,2.221499105,710,319604,8109.574119,2.656577778,870,327489,8534.904233,2.595682217,870,335172,9119.296448,2.533134565,870,343448,8222.044459,2.57505143,910,353391,8521.838105,2.624887212,960,365730,8892.911397,2.654450936,1010,380493,8732.629171,2.869866652,1140,397231,8954.556592,2.719012878,1130,415592,9181.711739,3.126307417,1360,435018,9033.41027,2.967593875,1350,454914,9190.003255,3.680297789,1750,475505,9437.906316,3.666412838,1820,496398,9822.53964,3.703674976,1910,515704
Mali,MLI,513.0832631,0.050845539,450,8850334,515.5624396,0.050620804,460,9087173,520.8517316,0.050348729,470,9334893,511.8975812,0.049031574,470,9585660,533.9826961,0.049809023,490,9837575,545.5290293,0.052504551,530,10094363,571.7567328,0.074320278,770,10360564,588.3178947,0.075167221,800,10642937,571.6576875,0.128808907,1410,10946448,640.530718,0.142836826,1610,11271603,640.7977912,0.120514182,1400,11616890,677.8865719,0.116835182,1400,11982692,666.9553888,0.119653219,1480,12369078,687.934849,0.129153367,1650,12775509,696.6750709,0.143145186,1890,13203378,697.348627,0.151632189,2070,13651455,706.7108272,0.148084348,2090,14113578,716.9127865,0.172136787,2510,14581427,731.5337969,0.184725562,2780,15049352,732.3973648,0.201100989,3120,15514593,705.139447,0.19462446,3110,15979492,700.6975972,0.18541198,3050,16449854,728.8782936,0.184242397,3120,16934213,751.4728866,0.195541292,3410,17438772,772.1318362,0.24602782,4420,17965448,789.0726281,0.272789703,5050,18512429,802.0336182,0.294583928,5620,19077755
Malta,MLT,10796.74613,5.902866563,2170,367618,11168.41724,7.567841253,2810,371308,11689.71366,6.69695862,2510,374797,12344.77156,6.305988835,2380,377419,12727.24267,6.106789855,2320,379905,13295.31165,6.452607297,2470,382791,13886.23073,6.151258672,2370,385287,14455.7006,6.218103195,2410,387578,17189.48931,5.46032039,2130,390087,16860.44812,6.335426484,2490,393028,17164.52213,5.859044521,2320,395969,17746.70604,6.548213417,2610,398582,17652.63982,6.479460111,2600,401268,18133.97158,6.4878143,2620,403834,18521.55613,6.538237587,2650,405308,19338.3447,6.662995053,2710,406724,19948.08282,6.644209889,2720,409379,19573.77112,6.08518778,2510,412477,20557.64638,6.224246577,2580,414508,20566.33643,6.173907194,2570,416268,21221.51164,6.451950822,2710,420028,22070.96727,5.563811281,2370,425967,23286.12311,5.407793666,2350,434558,24921.60368,3.70742361,1650,445053,25354.17544,2.964713323,1350,455356,26672.23187,3.247870188,1520,467999,27090.93248,3.198316241,1550,484630
Marshall Islands,MHL,3032.837821,1.624629381,80,49242,3177.187525,1.806213374,90,49828,3338.075039,1.792328833,90,50214,3595.056883,1.783803068,90,50454,3220.256121,1.781366902,90,50523,3016.869165,1.783838424,90,50453,2997.91286,1.985860672,100,50356,2956.644452,1.98341862,100,50418,2976.841234,1.970288056,100,50754,3139.404019,2.139619926,110,51411,3197.345707,2.29147571,120,52368,3081.137193,2.057420743,110,53465,3052.661723,2.38637198,130,54476,3080.342762,2.533615651,140,55257,3041.572671,2.510535282,140,55765,3124.085573,2.497948114,140,56046,2924.767653,2.314567532,130,56166,3013.133055,2.488667674,140,56255,3208.023279,2.483987154,140,56361,3179.185833,2.476824004,140,56524,3095.919735,2.468613345,140,56712,3207.812692,2.459030791,140,56933,3163.436686,2.623157232,150,57183,3199.886846,2.611238772,150,57444,3226.240082,3.118341043,180,57723,3312.175215,3.100614955,180,58053,3409.492912,3.252756283,190,58412
Mauritania,MRT,1358.145741,0.415374455,890,2142645,1401.362383,0.413911427,910,2198538,1324.150914,0.421188905,950,2255520,1417.656162,0.432221228,1000,2313630,1462.676629,0.446710776,1060,2372900,1368.527202,0.431465417,1050,2433567,1371.240851,0.396600135,990,2496217,1385.332077,0.43332563,1110,2561584,1296.321815,0.425820379,1120,2630217,1251.606651,0.436648097,1180,2702405,1234.325032,0.457147465,1270,2778097,1283.324363,0.454998863,1300,2857150,1306.520068,0.479714866,1410,2939246,1378.595272,0.479465961,1450,3024198,1585.356224,0.469165541,1460,3111908,1510.165016,0.537078393,1720,3202512,1462.3674,0.546077239,1800,3296237,1421.8825,0.586431104,1990,3393408,1417.049466,0.59241028,2070,3494200,1433.335677,0.60856222,2190,3598646,1453.811964,0.647501521,2400,3706555,1470.153385,0.576293839,2200,3817497,1488.776422,0.641075542,2520,3930894,1524.071753,0.729060397,2950,4046304,1499.836222,0.674907747,2810,4163532,1549.57631,0.887315176,3800,4282582,1575.31217,0.908407126,4000,4403312
Mauritius,MUS,4038.334403,1.217216981,1320,1084441,4193.552954,1.339561535,1470,1097374,4306.289435,1.356881365,1510,1112846,4452.478331,1.380899224,1550,1122457,4653.437939,1.419758094,1610,1133996,4856.905658,1.410800812,1620,1148284,5097.930544,1.542543611,1790,1160421,5164.955517,1.871915063,2200,1175267,5533.976919,2.047396815,2430,1186873,5674.222439,2.148313908,2570,1196287,5725.966253,2.166656567,2610,1204621,6021.521761,2.266415026,2750,1213370,6242.981849,2.268626695,2770,1221003,6316.442961,2.409924983,2960,1228254,6592.950734,2.674238814,3300,1233996,6938.849694,2.742753886,3400,1239630,7286.245915,2.789117779,3470,1244121,7507.827972,2.741639003,3420,1247429,7817.841119,2.92706334,3660,1250400,8123.596983,2.906410392,3640,1252404,8384.323785,2.970024254,3730,1255882,8646.992238,3.034990581,3820,1258653,8954.557475,3.132598534,3950,1260934,9260.447303,3.136372817,3960,1262605,9609.250985,3.197535681,4040,1263473,9966.769668,3.305359031,4180,1264613,10335.84858,3.264040313,4130,1265303
Mexico,MEX,7760.905564,3.327700803,289760,87075136,7773.161831,3.394397816,300830,88625440,8018.721009,3.615716848,325980,90156396,7390.714716,3.343977725,306520,91663290,7765.604983,3.500701498,326080,93147045,8168.916182,3.691219525,349230,94611008,8461.492702,3.884388109,373120,96056313,8567.078425,3.697703795,360470,97484823,8861.869566,3.887569288,384480,98899845,8702.984873,3.816221858,382760,100298152,8580.887298,3.822991614,388740,101684764,8587.088553,3.94835053,407000,103081020,8801.321902,3.962974325,414190,104514934,8877.851291,4.078950882,432390,106005199,9142.804774,4.181009222,449710,107560155,9214.353534,4.235667944,462410,109170503,9181.399967,4.308160702,477410,110815272,8568.618149,4.105851366,461760,112463886,8878.561377,4.110157155,468940,114092961,9076.301453,4.157120485,480960,115695468,9280.258638,4.099027581,480710,117274156,9282.991933,3.954146576,469860,118827158,9426.324588,3.808063465,458320,120355137,9616.645558,3.87819451,472590,121858251,9751.569083,3.885809372,479250,123333379,9842.400712,3.781215828,471810,124777326,9945.776845,3.741477725,472140,126190782
